lsoa11cd,FHRSID
E01021433,34
E01021434,38
E01021435,3
E01021436,38
E01021437,3
E01021438,5
E01021439,38
E01021441,4
E01021442,4
E01021443,3
E01021444,4
E01021445,1
E01021446,4
E01021447,4
E01021448,6
E01021449,5
E01021450,6
E01021451,6
E01021452,7
E01021453,8
E01021454,4
E01021455,14
E01021456,3
E01021457,3
E01021458,3
E01021459,3
E01021460,1
E01021461,7
E01021462,6
E01021463,7
E01021464,12
E01021465,13
E01021466,13
E01021467,13
E01021468,2
E01021469,0
E01021470,0
E01021471,4
E01021472,10
E01021473,4
E01021474,11
E01021475,14
E01021476,8
E01021477,15
E01021478,8
E01021479,10
E01021480,9
E01021481,1
E01021482,6
E01021483,11
E01021484,21
E01021485,14
E01021486,8
E01021487,23
E01021488,23
E01021489,12
E01021490,7
E01021491,2
E01021492,7
E01021493,20
E01021494,19
E01021495,6
E01021496,20
E01021497,25
E01021498,29
E01021499,24
E01021500,24
E01021501,9
E01021502,9
E01021503,8
E01021504,4
E01021505,7
E01021506,10
E01021507,10
E01021508,13
E01021509,9
E01021510,7
E01021511,9
E01021512,7
E01021513,12
E01021514,12
E01021515,9
E01021516,10
E01021517,19
E01021518,11
E01021519,11
E01021520,13
E01021521,13
E01021522,14
E01021523,12
E01021524,12
E01021525,12
E01021526,9
E01021527,13
E01021528,6
E01021529,6
E01021530,13
E01021531,5
E01021532,1
E01021533,3
E01021535,2
E01021536,4
E01021537,4
E01021538,1
E01021539,0
E01021540,1
E01021541,2
E01021542,2
E01021543,7
E01021544,8
E01021545,5
E01021546,6
E01021547,8
E01021548,4
E01021550,0
E01021551,0
E01021552,3
E01021553,3
E01021554,3
E01021555,4
E01021556,11
E01021557,5
E01021558,5
E01021559,4
E01021560,13
E01021561,7
E01021562,8
E01021563,11
E01021564,13
E01021565,14
E01021566,12
E01021568,0
E01021569,2
E01021570,2
E01021571,0
E01021572,2
E01021573,21
E01021574,51
E01021575,28
E01021576,10
E01021577,30
E01021578,26
E01021579,43
E01021580,14
E01021582,53
E01021583,11
E01021584,7
E01021585,10
E01021586,6
E01021587,11
E01021588,9
E01021589,11
E01021590,8
E01021591,15
E01021592,20
E01021593,11
E01021594,1
E01021595,2
E01021596,6
E01021597,3
E01021598,4
E01021599,7
E01021600,2
E01021601,2
E01021602,0
E01021604,0
E01021605,8
E01021606,1
E01021607,8
E01021608,9
E01021609,8
E01021610,8
E01021611,10
E01021612,12
E01021613,13
E01021614,5
E01021615,13
E01021616,1
E01021617,2
E01021618,2
E01021619,0
E01021620,2
E01021621,5
E01021622,10
E01021623,5
E01021624,3
E01021625,6
E01021626,7
E01021627,35
E01021628,11
E01021629,28
E01021631,17
E01021632,12
E01021633,2
E01021634,2
E01021635,2
E01021636,2
E01021637,8
E01021638,9
E01021639,6
E01021640,9
E01021641,6
E01021642,13
E01021643,7
E01021644,0
E01021645,1
E01021646,76
E01021647,69
E01021648,62
E01021649,83
E01021650,56
E01021651,71
E01021652,25
E01021653,7
E01021654,2
E01021655,2
E01021656,6
E01021657,8
E01021658,4
E01021659,0
E01021660,1
E01021661,2
E01021662,1
E01021663,0
E01021664,15
E01021665,13
E01021666,13
E01021667,3
E01021668,3
E01021669,3
E01021670,6
E01021671,6
E01021673,5
E01021674,7
E01021675,6
E01021676,3
E01021677,5
E01021678,7
E01021679,15
E01021680,6
E01021681,2
E01021682,4
E01021683,79
E01021684,24
E01021685,26
E01021686,69
E01021687,38
E01021688,31
E01021689,8
E01021690,12
E01021691,10
E01021692,8
E01021693,7
E01021694,0
E01021695,1
E01021696,4
E01021697,5
E01021698,2
E01021699,13
E01021700,12
E01021702,10
E01021703,10
E01021704,12
E01021705,2
E01021706,23
E01021707,9
E01021708,4
E01021709,8
E01021710,8
E01021711,7
E01021713,9
E01021714,1
E01021715,5
E01021717,4
E01021718,10
E01021719,10
E01021720,15
E01021721,10
E01021722,10
E01021723,9
E01021724,10
E01021725,7
E01021726,5
E01021727,9
E01021728,2
E01021729,2
E01021730,2
E01021731,5
E01021732,8
E01021733,4
E01021734,9
E01021735,9
E01021736,7
E01021737,2
E01021738,9
E01021739,8
E01021740,5
E01021741,0
E01021742,10
E01021743,14
E01021744,10
E01021745,9
E01021746,11
E01021747,16
E01021748,12
E01021749,6
E01021750,7
E01021751,7
E01021752,7
E01021753,8
E01021754,8
E01021755,13
E01021756,4
E01021757,18
E01021758,18
E01021759,6
E01021760,15
E01021761,4
E01021762,17
E01021763,17
E01021764,12
E01021765,9
E01021766,7
E01021767,9
E01021768,0
E01021769,0
E01021770,2
E01021771,9
E01021772,18
E01021773,21
E01021774,2
E01021775,19
E01021776,22
E01021777,5
E01021778,21
E01021779,9
E01021780,10
E01021781,14
E01021782,18
E01021783,11
E01021784,14
E01021785,12
E01021786,11
E01021787,14
E01021788,8
E01021789,19
E01021790,23
E01021791,14
E01021792,1
E01021793,5
E01021794,5
E01021795,7
E01021796,0
E01021797,3
E01021798,5
E01021799,7
E01021800,0
E01021801,2
E01021802,5
E01021803,5
E01021804,5
E01021805,5
E01021806,0
E01021807,15
E01021808,15
E01021809,9
E01021810,6
E01021811,16
E01021812,14
E01021813,19
E01021814,6
E01021815,6
E01021816,8
E01021817,23
E01021818,23
E01021819,12
E01021820,12
E01021821,17
E01021822,12
E01021823,11
E01021824,0
E01021825,7
E01021826,8
E01021827,8
E01021828,5
E01021829,4
E01021830,14
E01021831,13
E01021832,4
E01021833,14
E01021834,8
E01021835,7
E01021836,8
E01021837,10
E01021838,10
E01021839,39
E01021840,4
E01021841,24
E01021842,47
E01021843,45
E01021844,13
E01021845,25
E01021846,14
E01021847,14
E01021848,20
E01021849,57
E01021850,18
E01021851,48
E01021852,16
E01021853,27
E01021854,6
E01021855,8
E01021856,11
E01021857,5
E01021858,7
E01021859,13
E01021860,11
E01021861,11
E01021862,12
E01021863,14
E01021864,16
E01021865,4
E01021866,4
E01021867,13
E01021868,13
E01021869,12
E01021870,18
E01021871,20
E01021872,48
E01021873,1
E01021874,3
E01021875,0
E01021878,5
E01021879,5
E01021880,5
E01021881,6
E01021882,0
E01021883,2
E01021884,5
E01021885,1
E01021886,5
E01021887,4
E01021888,5
E01021889,15
E01021890,18
E01021891,19
E01021892,17
E01021893,4
E01021894,21
E01021895,10
E01021896,6
E01021897,6
E01021898,22
E01021899,1
E01021900,0
E01021901,1
E01021902,0
E01021903,1
E01021904,5
E01021905,5
E01021906,5
E01021907,1
E01021908,5
E01021909,0
E01021910,1
E01021911,0
E01021912,3
E01021913,0
E01021914,3
E01021915,0
E01021916,1
E01021917,0
E01021918,7
E01021919,7
E01021920,2
E01021921,2
E01021922,3
E01021923,3
E01021924,3
E01021925,24
E01021926,23
E01021927,7
E01021928,7
E01021929,3
E01021930,10
E01021931,5
E01021932,6
E01021933,3
E01021934,7
E01021935,10
E01021936,9
E01021937,8
E01021938,7
E01021939,9
E01021940,5
E01021941,1
E01021942,5
E01021943,5
E01021944,8
E01021945,8
E01021946,5
E01021947,4
E01021948,4
E01021949,7
E01021950,24
E01021951,19
E01021952,8
E01021953,8
E01021954,8
E01021955,8
E01021956,7
E01021957,7
E01021958,5
E01021959,5
E01021960,4
E01021961,20
E01021962,27
E01021963,27
E01021964,26
E01021965,13
E01021966,26
E01021967,3
E01021968,19
E01021969,10
E01021970,17
E01021971,1
E01021972,1
E01021973,1
E01021974,1
E01021975,6
E01021976,2
E01021977,3
E01021978,1
E01021979,4
E01021980,4
E01021981,3
E01021982,3
E01021983,1
E01021984,10
E01021985,10
E01021986,10
E01021987,11
E01021988,4
E01021989,2
E01021990,4
E01021991,0
E01021992,2
E01021993,2
E01021994,4
E01021995,3
E01021996,1
E01021997,6
E01021998,8
E01021999,7
E01022000,11
E01022001,6
E01022002,6
E01022004,8
E01022005,6
E01022006,10
E01022007,7
E01022008,3
E01022009,1
E01022010,2
E01022011,2
E01022012,1
E01022013,3
E01022014,6
E01022015,7
E01022016,1
E01022017,1
E01022018,3
E01022019,0
E01022020,4
E01022021,1
E01022022,11
E01022023,6
E01022024,4
E01022025,17
E01022026,22
E01022027,19
E01022028,3
E01022030,4
E01022031,4
E01022032,4
E01022033,4
E01022034,5
E01022035,4
E01022036,2
E01022037,15
E01022038,14
E01022039,10
E01022040,11
E01022041,9
E01022042,12
E01022043,17
E01022044,8
E01022045,0
E01022046,1
E01022047,0
E01022048,7
E01022049,17
E01022050,4
E01022051,1
E01022052,2
E01022053,2
E01022054,1
E01022055,2
E01022056,3
E01022057,0
E01022058,1
E01022059,1
E01022060,0
E01022061,1
E01022062,2
E01022063,1
E01022064,0
E01022067,9
E01022068,10
E01022069,9
E01022070,2
E01022071,0
E01022072,1
E01022073,3
E01022074,4
E01022075,26
E01022076,27
E01022077,17
E01022078,21
E01022079,24
E01022080,4
E01022081,27
E01022082,7
E01022083,4
E01022084,4
E01022085,4
E01022086,2
E01022087,2
E01022088,1
E01022089,0
E01022090,4
E01022091,4
E01022092,6
E01022093,6
E01022094,0
E01022095,0
E01022096,1
E01022097,0
E01022098,0
E01022099,1
E01022100,40
E01022101,54
E01022102,58
E01022103,3
E01022104,10
E01022105,5
E01022106,10
E01022107,5
E01022108,2
E01022109,6
E01022110,6
E01022111,6
E01022112,7
E01022113,4
E01022114,2
E01022115,14
E01022116,62
E01022117,61
E01022118,12
E01022119,15
E01022120,9
E01022121,8
E01022122,6
E01022123,6
E01022124,52
E01022125,11
E01022126,60
E01022127,71
E01022128,4
E01022129,1
E01022130,11
E01022131,10
E01022132,6
E01022133,7
E01022134,15
E01022135,8
E01022136,16
E01022137,19
E01022138,14
E01022139,6
E01022140,8
E01022141,65
E01022142,64
E01022143,5
E01022144,7
E01022145,5
E01022146,4
E01022147,8
E01022148,10
E01022149,14
E01022150,11
E01022151,35
E01022152,56
E01022153,67
E01022154,59
E01022155,14
E01022156,23
E01022157,17
E01022158,54
E01022159,17
E01022160,12
E01022161,4
E01022162,5
E01022163,12
E01022164,23
E01022165,11
E01022166,4
E01022167,2
E01022168,3
E01022169,4
E01022170,4
E01022171,2
E01022172,2
E01022173,8
E01022174,6
E01022175,0
E01022176,1
E01022177,12
E01022178,0
E01022179,0
E01022180,6
E01022181,5
E01022182,0
E01022183,6
E01022184,1
E01022185,3
E01022186,0
E01022187,0
E01022188,15
E01022189,10
E01022190,7
E01022191,4
E01022192,8
E01022193,6
E01022194,29
E01022195,28
E01022196,8
E01022197,2
E01022198,7
E01022199,35
E01022200,33
E01022201,0
E01022202,1
E01022203,3
E01022204,4
E01022205,0
E01022206,0
E01022207,0
E01022208,3
E01022209,0
E01022210,3
E01022211,11
E01022212,11
E01022213,3
E01022214,1
E01022215,0
E01022216,2
E01022217,10
E01022218,8
E01022219,10
E01022220,10
E01022221,1
E01022222,0
E01022223,2
E01022224,0
E01022225,2
E01022226,9
E01022227,1
E01022228,2
E01022229,3
E01022230,2
E01022231,5
E01022232,5
E01022233,0
E01022234,2
E01022235,2
E01022236,14
E01022237,13
E01022238,14
E01022239,13
E01022240,13
E01022241,10
E01022242,10
E01022243,3
E01022244,0
E01022245,11
E01022246,5
E01022247,0
E01022248,1
E01022249,3
E01022250,3
E01022251,1
E01022252,1
E01022253,1
E01022254,10
E01022255,11
E01022256,11
E01022257,7
E01022258,3
E01022259,3
E01022260,1
E01022261,4
E01022262,4
E01022263,1
E01022264,1
E01022265,1
E01022266,1
E01022267,4
E01022268,1
E01022269,1
E01022270,0
E01022271,0
E01022272,1
E01022273,0
E01022274,0
E01022275,5
E01022276,5
E01022277,5
E01022278,3
E01022279,4
E01022280,0
E01022281,1
E01022282,4
E01022283,7
E01022284,16
E01022285,8
E01022286,8
E01022287,9
E01022288,34
E01022289,67
E01022290,36
E01022291,48
E01022292,64
E01022293,49
E01022294,31
E01022295,3
E01022296,7
E01022297,10
E01022298,11
E01022299,13
E01022300,9
E01022301,12
E01022302,11
E01022303,6
E01022304,6
E01022305,6
E01022306,4
E01022307,3
E01022308,6
E01022309,25
E01022310,22
E01022311,50
E01022312,27
E01022313,7
E01022314,4
E01022315,9
E01022316,7
E01022317,6
E01022318,7
E01022319,4
E01022320,3
E01022321,11
E01022322,3
E01022323,10
E01022324,4
E01022325,3
E01022326,25
E01022327,22
E01022328,27
E01022329,20
E01022330,16
E01022331,17
E01022332,63
E01022333,3
E01022334,4
E01022335,10
E01022336,3
E01022338,3
E01022339,6
E01022340,1
E01022341,6
E01022342,0
E01022343,4
E01022344,10
E01022345,10
E01022346,10
E01022347,78
E01022348,9
E01022350,2
E01022351,3
E01022352,4
E01022353,4
E01022354,0
E01022355,4
E01022356,7
E01022357,3
E01022358,5
E01022359,4
E01022360,1
E01022361,3
E01022362,3
E01022363,1
E01022364,3
E01022365,22
E01022366,3
E01022367,3
E01022368,0
E01022369,1
E01022370,1
E01022371,1
E01022372,11
E01022373,6
E01022374,10
E01022375,3
E01022376,4
E01022377,2
E01022378,1
E01022379,3
E01022380,3
E01022381,1
E01022382,4
E01022383,4
E01022384,4
E01022385,1
E01022386,15
E01022387,6
E01022388,14
E01022389,1
E01022390,2
E01022391,2
E01022392,0
E01022393,2
E01022394,5
E01022395,19
E01022396,2
E01022397,0
E01022398,1
E01022399,6
E01022400,5
E01022401,5
E01022402,5
E01022403,7
E01022404,5
E01022405,2
E01022406,2
E01022407,2
E01022408,1
E01022409,3
E01022410,17
E01022411,27
E01022412,2
E01022413,1
E01022414,26
E01022415,1
E01022416,9
E01022417,9
E01022418,10
E01022420,0
E01022421,9
E01022422,8
E01022423,6
E01022424,8
E01022425,4
E01022426,2
E01022427,2
E01022428,4
E01022429,3
E01022430,4
E01022431,4
E01022432,8
E01022433,7
E01022434,0
E01022435,8
E01022436,10
E01022437,10
E01022438,4
E01022439,6
E01022440,1
E01022441,1
E01022442,0
E01022443,2
E01022444,2
E01022445,0
E01022446,4
E01022447,6
E01022448,4
E01022449,0
E01022450,1
E01022451,1
E01022452,1
E01022453,0
E01022454,1
E01022455,3
E01022456,2
E01022457,11
E01022458,19
E01022459,20
E01022460,20
E01022461,9
E01022462,0
E01022463,6
E01022464,6
E01022465,0
E01022466,6
E01022467,2
E01022468,0
E01022469,1
E01022470,6
E01022471,7
E01022472,0
E01022473,4
E01022474,8
E01022475,7
E01022476,7
E01022477,4
E01022478,6
E01022479,8
E01022480,6
E01022481,16
E01022482,26
E01022484,10
E01022485,7
E01022486,8
E01022487,8
E01022488,0
E01022489,0
E01022490,0
E01022491,1
E01022492,2
E01022493,0
E01022494,7
E01022495,6
E01022496,2
E01022497,2
E01022498,1
E01022499,2
E01022500,0
E01022502,36
E01022503,43
E01022504,10
E01022505,5
E01022506,6
E01022507,11
E01022509,5
E01022510,2
E01022511,3
E01022512,2
E01022513,2
E01022514,1
E01022515,11
E01022516,1
E01022517,2
E01022518,3
E01022519,4
E01022520,4
E01022521,4
E01022522,1
E01022523,9
E01022524,12
E01022525,12
E01022526,21
E01022527,33
E01022528,3
E01022529,4
E01022530,4
E01022531,3
E01022532,1
E01022533,6
E01022534,6
E01022535,6
E01022536,0
E01022537,2
E01022539,8
E01022540,9
E01022542,7
E01022543,9
E01022546,1
E01022547,2
E01022548,11
E01022549,11
E01022550,14
E01022551,14
E01022552,13
E01022553,9
E01022554,4
E01022555,7
E01022556,4
E01022557,7
E01022558,3
E01022559,4
E01022560,5
E01022561,0
E01022562,0
E01022563,8
E01022564,7
E01022565,7
E01022566,8
E01022567,11
E01022568,12
E01022569,10
E01022570,5
E01022571,25
E01022572,22
E01022573,22
E01022574,23
E01022575,16
E01022576,25
E01022577,20
E01022578,16
E01022579,5
E01022580,8
E01022581,1
E01022582,0
E01022583,3
E01022584,3
E01022585,1
E01022586,2
E01022587,3
E01022588,3
E01022589,3
E01022590,4
E01022591,0
E01022592,1
E01022593,6
E01022594,7
E01022595,7
E01022596,1
E01022597,0
E01022599,3
E01022600,2
E01022601,2
E01022602,2
E01022603,1
E01022604,0
E01022605,3
E01022606,2
E01022607,3
E01022608,2
E01022610,4
E01022611,4
E01022613,5
E01022614,6
E01022615,2
E01022616,3
E01022617,3
E01022618,3
E01022619,29
E01022620,30
E01022621,32
E01022622,30
E01022623,1
E01022624,20
E01022625,25
E01022627,1
E01022628,3
E01022629,2
E01022630,0
E01022631,0
E01022632,0
E01022633,16
E01022634,16
E01022635,15
E01022636,15
E01022639,16
E01022640,5
E01022641,14
E01022642,11
E01022643,4
E01022644,8
E01022645,4
E01022646,9
E01022647,4
E01022648,6
E01022649,7
E01022650,6
E01022651,8
E01022652,5
E01022653,5
E01022654,4
E01022655,4
E01022656,4
E01022657,3
E01022658,4
E01022659,15
E01022660,14
E01022661,13
E01022662,11
E01022663,9
E01022664,15
E01022665,10
E01022666,39
E01022667,37
E01022668,36
E01022669,35
E01022670,32
E01022671,32
E01022672,5
E01022673,16
E01022674,9
E01022675,5
E01022676,0
E01022677,13
E01022678,7
E01022679,28
E01022680,5
E01022681,5
E01022682,7
E01022683,7
E01022684,8
E01022685,8
E01022686,8
E01022687,2
E01022688,3
E01022689,1
E01022690,3
E01022691,0
E01022692,5
E01022693,0
E01022694,3
E01022695,7
E01022696,7
E01022697,8
E01022698,7
E01022699,8
E01022700,19
E01022701,8
E01022702,14
E01022703,9
E01022704,7
E01022705,9
E01022706,4
E01022707,4
E01022708,4
E01022709,9
E01022710,3
E01022711,3
E01022712,3
E01022713,4
E01022714,4
E01022715,4
E01022716,4
E01022717,6
E01022718,8
E01022719,6
E01022720,5
E01022721,28
E01022722,34
E01022723,35
E01022724,5
E01022725,4
E01022726,4
E01022727,11
E01022728,35
E01022729,1
E01022730,9
E01022731,7
E01022732,7
E01022733,9
E01022734,7
E01022735,18
E01022736,7
E01022737,36
E01022738,7
E01022739,4
E01022740,6
E01022741,4
E01022742,8
E01022743,9
E01022744,6
E01022745,1
E01022746,5
E01022747,7
E01022748,7
E01022749,18
E01022750,10
E01022751,9
E01022752,10
E01022753,16
E01022754,9
E01022755,9
E01022756,9
E01022757,9
E01022758,7
E01022759,4
E01022760,12
E01022761,11
E01022762,12
E01022763,13
E01022764,14
E01022765,14
E01022766,0
E01022767,14
E01022768,9
E01022769,0
E01022770,3
E01022771,2
E01022772,2
E01022773,4
E01022774,3
E01022776,7
E01022777,6
E01022778,6
E01022780,2
E01022781,4
E01022782,5
E01022783,2
E01022784,5
E01022785,2
E01022786,2
E01022787,11
E01022788,3
E01022789,3
E01022790,1
E01022791,2
E01022792,2
E01022793,2
E01022794,5
E01022795,3
E01022796,7
E01022797,7
E01022798,2
E01022799,3
E01022800,6
E01022801,5
E01022802,5
E01022803,6
E01022804,6
E01022805,5
E01022806,14
E01022807,14
E01022810,29
E01022811,29
E01022812,17
E01022813,15
E01022814,10
E01022815,14
E01022816,18
E01022817,17
E01022818,16
E01022819,3
E01022820,2
E01022823,17
E01022824,8
E01022825,9
E01022826,6
E01022828,6
E01022829,6
E01022830,0
E01022831,11
E01022832,16
E01022833,17
E01022834,3
E01022835,6
E01022836,4
E01022837,5
E01022838,5
E01022839,12
E01022840,10
E01022841,6
E01022842,3
E01022843,25
E01022845,7
E01022846,4
E01022847,3
E01022848,6
E01022849,6
E01022850,3
E01022851,5
E01022852,4
E01022853,6
E01022854,3
E01022855,1
E01022856,3
E01022857,0
E01022858,0
E01022859,1
E01022860,10
E01022861,10
E01022862,10
E01022863,4
E01022864,5
E01022865,7
E01022867,0
E01022868,0
E01022869,0
E01022870,6
E01022871,2
E01022872,6
E01022873,5
E01022874,7
E01022875,5
E01022876,3
E01022877,5
E01022878,8
E01022879,8
E01022880,1
E01022881,8
E01022882,8
E01022883,8
E01022884,8
E01022885,8
E01022887,0
E01022888,6
E01022889,7
E01022890,11
E01022891,5
E01022892,12
E01022893,11
E01022894,5
E01022895,2
E01022896,1
E01022897,3
E01022898,3
E01022899,13
E01022900,17
E01022901,8
E01022902,9
E01022903,16
E01022904,19
E01022905,20
E01022906,15
E01022907,13
E01022908,17
E01022909,8
E01022910,34
E01022911,16
E01022913,16
E01022914,3
E01022915,4
E01022916,16
E01022917,15
E01022918,7
E01022919,8
E01022920,8
E01022921,8
E01022922,3
E01022924,8
E01022925,2
E01022926,5
E01022927,14
E01022928,13
E01022929,15
E01022930,10
E01022931,8
E01022933,9
E01022934,5
E01022935,7
E01022936,6
E01022937,2
E01022938,10
E01022939,10
E01022940,12
E01022941,3
E01022942,7
E01022943,5
E01022944,1
E01022945,16
E01022946,6
E01022947,5
E01022948,3
E01022949,1
E01022950,4
E01022951,5
E01022952,3
E01022953,26
E01022954,24
E01022955,21
E01022956,3
E01022957,27
E01022958,3
E01022959,17
E01022960,3
E01022961,3
E01022962,6
E01022963,18
E01022964,1
E01022965,23
E01022966,5
E01022967,7
E01022968,18
E01022969,19
E01022970,22
E01022971,3
E01022972,21
E01022973,24
E01022974,3
E01022975,14
E01022976,15
E01022977,1
E01022978,3
E01022979,0
E01022980,1
E01022981,7
E01022982,7
E01022983,2
E01022984,4
E01022985,7
E01022986,4
E01022987,0
E01022988,4
E01022989,4
E01022990,1
E01022991,4
E01022992,1
E01022993,0
E01022994,5
E01022995,5
E01022996,5
E01022997,5
E01022998,6
E01022999,2
E01023000,6
E01023001,6
E01023002,20
E01023003,3
E01023004,6
E01023005,5
E01023006,3
E01023007,0
E01023008,8
E01023009,2
E01023010,0
E01023011,0
E01023012,1
E01023013,3
E01023014,3
E01023015,0
E01023016,3
E01023017,3
E01023018,17
E01023019,9
E01023020,4
E01023021,0
E01023022,10
E01023023,11
E01023024,10
E01023025,1
E01023026,0
E01023027,2
E01023028,3
E01023029,3
E01023030,1
E01023031,1
E01023032,1
E01023033,1
E01023034,3
E01023035,4
E01023036,1
E01023037,9
E01023038,3
E01023039,9
E01023040,3
E01023041,19
E01023042,19
E01023043,21
E01023044,21
E01023045,6
E01023046,6
E01023047,6
E01023048,5
E01023049,7
E01023050,5
E01023051,8
E01023052,8
E01023053,5
E01023054,21
E01023055,22
E01023056,15
E01023057,17
E01023058,5
E01023059,5
E01023060,2
E01023061,9
E01023062,1
E01023063,0
E01023064,3
E01023065,4
E01023066,14
E01023067,3
E01023068,3
E01023069,5
E01023070,18
E01023071,4
E01023072,4
E01023073,3
E01023074,18
E01023075,13
E01023076,6
E01023077,13
E01023078,16
E01023079,3
E01023080,0
E01023081,2
E01023082,1
E01023083,3
E01023084,14
E01023085,6
E01023086,6
E01023087,2
E01023088,6
E01023089,5
E01023090,3
E01023091,15
E01023092,4
E01023093,1
E01023094,8
E01023095,26
E01023096,23
E01023097,27
E01023098,30
E01023099,4
E01023100,4
E01023101,6
E01023102,7
E01023103,7
E01023104,14
E01023105,10
E01023106,6
E01023107,14
E01023108,10
E01023109,18
E01023110,13
E01023111,24
E01023112,4
E01023113,14
E01023114,9
E01023115,17
E01023116,52
E01023117,14
E01023118,50
E01023119,8
E01023120,12
E01023121,8
E01023122,11
E01023123,21
E01023124,29
E01023125,6
E01023128,13
E01023129,43
E01023130,6
E01023131,42
E01023132,5
E01023133,2
E01023134,4
E01023135,2
